gisjoin,state,county,year,birth_place_diversity,source_note
G1302430,Georgia,Randolph,1870,0.5490349342148166,full native-state + foreign-country
G1302450,Georgia,Richmond,1870,0.6444066837084551,full native-state + foreign-country
G1302490,Georgia,Schley,1870,0.5358981026119949,full native-state + foreign-country
G1302510,Georgia,Screven,1870,0.5466769819799621,full native-state + foreign-country
G1302550,Georgia,Spalding,1870,0.5417183385711144,full native-state + foreign-country
G1302590,Georgia,Stewart,1870,0.5441286342580163,full native-state + foreign-country
G1302610,Georgia,Sumter,1870,0.5502341552837523,full native-state + foreign-country
G1302630,Georgia,Talbot,1870,0.5259094038831161,full native-state + foreign-country
G1302650,Georgia,Taliaferro,1870,0.5120473080619854,full native-state + foreign-country
G1302670,Georgia,Tattnall,1870,0.5212818337316675,full native-state + foreign-country
G1302690,Georgia,Taylor,1870,0.5278682536300268,full native-state + foreign-country
G1302710,Georgia,Telfair,1870,0.5247643106072746,full native-state + foreign-country
G1302730,Georgia,Terrell,1870,0.5490627070654711,full native-state + foreign-country
G1302750,Georgia,Thomas,1870,0.5693223222031597,full native-state + foreign-country
G1302810,Georgia,Towns,1870,0.6490508880796672,full native-state + foreign-country
G1302850,Georgia,Troup,1870,0.5482516367003905,full native-state + foreign-country
G1302890,Georgia,Twiggs,1870,0.5162192861965773,full native-state + foreign-country
G1302910,Georgia,Union,1870,0.6151590607532113,full native-state + foreign-country
G1302930,Georgia,Upson,1870,0.5109701051316854,full native-state + foreign-country
G1302950,Georgia,Walker,1870,0.64599121989493,full native-state + foreign-country
G1302970,Georgia,Walton,1870,0.5098923774351585,full native-state + foreign-country
G1302990,Georgia,Ware,1870,0.5299802322497175,full native-state + foreign-country
G1303010,Georgia,Warren,1870,0.5109462971445746,full native-state + foreign-country
G1303030,Georgia,Washington,1870,0.5093894987591789,full native-state + foreign-country
G1303050,Georgia,Wayne,1870,0.5276196279738892,full native-state + foreign-country
G1303070,Georgia,Webster,1870,0.5463968458340376,full native-state + foreign-country
G1303110,Georgia,White,1870,0.5922803957880756,full native-state + foreign-country
G1303130,Georgia,Whitfield,1870,0.6670466382775524,full native-state + foreign-country
G1303150,Georgia,Wilcox,1870,0.5251723752401237,full native-state + foreign-country
G1303170,Georgia,Wilkes,1870,0.5229590307946621,full native-state + foreign-country
G1303190,Georgia,Wilkinson,1870,0.5262630986551937,full native-state + foreign-country
G1303210,Georgia,Worth,1870,0.5441249659821104,full native-state + foreign-country
G1650015,Idaho Territory,Ada,1870,0.890687618147448,full native-state + foreign-country
G1650035,Idaho Territory,Alturas,1870,0.6940247055443838,full native-state + foreign-country
G1650075,Idaho Territory,Boise,1870,0.7009051032555251,full native-state + foreign-country
G1650115,Idaho Territory,Idaho,1870,0.6476141332996754,full native-state + foreign-country
G1650155,Idaho Territory,Lemhi,1870,0.8966990676453085,full native-state + foreign-country
G1650175,Idaho Territory,Nez Perce,1870,0.6514669601357354,full native-state + foreign-country
G1650195,Idaho Territory,Oneida,1870,0.834753282028067,full native-state + foreign-country
G1650215,Idaho Territory,Owyhee,1870,0.8701671409949292,full native-state + foreign-country
G1650235,Idaho Territory,Shoshone,1870,0.4689958221988032,full native-state + foreign-country
G1700010,Illinois,Adams,1870,0.7184205896468294,full native-state + foreign-country
G1700030,Illinois,Alexander,1870,0.7206560371241654,full native-state + foreign-country
G1700050,Illinois,Bond,1870,0.6443656966681273,full native-state + foreign-country
G1700070,Illinois,Boone,1870,0.7703901784275569,full native-state + foreign-country
G1700090,Illinois,Brown,1870,0.664000288444712,full native-state + foreign-country
G1700110,Illinois,Bureau,1870,0.7650249200717929,full native-state + foreign-country
G1700130,Illinois,Calhoun,1870,0.677486033589609,full native-state + foreign-country
G1700150,Illinois,Carroll,1870,0.7631831738350956,full native-state + foreign-country
G1700170,Illinois,Cass,1870,0.6666529820865956,full native-state + foreign-country
G1700190,Illinois,Champaign,1870,0.7946980483284976,full native-state + foreign-country
G1700210,Illinois,Christian,1870,0.7318744969533257,full native-state + foreign-country
G1700230,Illinois,Clark,1870,0.7215663267112375,full native-state + foreign-country
G1700250,Illinois,Clay,1870,0.7273656143659618,full native-state + foreign-country
G1700270,Illinois,Clinton,1870,0.6994823744388483,full native-state + foreign-country
G1700290,Illinois,Coles,1870,0.7320010535473589,full native-state + foreign-country
G1700310,Illinois,Cook,1870,0.826002434247658,full native-state + foreign-country
G1700330,Illinois,Crawford,1870,0.6777555934637307,full native-state + foreign-country
G1700350,Illinois,Cumberland,1870,0.7294512247734701,full native-state + foreign-country
G1700370,Illinois,DeKalb,1870,0.7674824379564719,full native-state + foreign-country
G1700390,Illinois,De Witt,1870,0.7132947221543058,full native-state + foreign-country
G1700410,Illinois,Douglas,1870,0.7778385573382096,full native-state + foreign-country
G1700430,Illinois,Dupage,1870,0.7623044061624848,full native-state + foreign-country
G1700450,Illinois,Edgar,1870,0.7291225658445398,full native-state + foreign-country
G1700470,Illinois,Edwards,1870,0.6613437292244768,full native-state + foreign-country
G1700490,Illinois,Effingham,1870,0.7526650744532936,full native-state + foreign-country
G1700510,Illinois,Fayette,1870,0.6814012756538256,full native-state + foreign-country
G1700530,Illinois,Ford,1870,0.820002533377643,full native-state + foreign-country
G1700550,Illinois,Franklin,1870,0.5678534524732662,full native-state + foreign-country
G1700570,Illinois,Fulton,1870,0.6993281687047653,full native-state + foreign-country
G1700590,Illinois,Gallatin,1870,0.6331485660198025,full native-state + foreign-country
G1700610,Illinois,Greene,1870,0.6260627693012353,full native-state + foreign-country
G1700630,Illinois,Grundy,1870,0.787210233396163,full native-state + foreign-country
G1700650,Illinois,Hamilton,1870,0.5826877531670387,full native-state + foreign-country
G1700670,Illinois,Hancock,1870,0.7146277629003264,full native-state + foreign-country
G1700690,Illinois,Hardin,1870,0.6377398568866008,full native-state + foreign-country
G1700710,Illinois,Henderson,1870,0.7474101584989963,full native-state + foreign-country
G1700730,Illinois,Henry,1870,0.7960684620049745,full native-state + foreign-country
G1700750,Illinois,Iroquois,1870,0.7973807865790296,full native-state + foreign-country
G1700770,Illinois,Jackson,1870,0.6510012788401469,full native-state + foreign-country
G1700790,Illinois,Jasper,1870,0.7317305938462095,full native-state + foreign-country
G1700810,Illinois,Jefferson,1870,0.5869773858136006,full native-state + foreign-country
G1700830,Illinois,Jersey,1870,0.686297210620932,full native-state + foreign-country
G1700850,Illinois,Jo Daviess,1870,0.7302592341007299,full native-state + foreign-country
G1700870,Illinois,Johnson,1870,0.566955283163367,full native-state + foreign-country
G1700890,Illinois,Kane,1870,0.7729135817230418,full native-state + foreign-country
G1700910,Illinois,Kankakee,1870,0.7772752852945486,full native-state + foreign-country
G1700930,Illinois,Kendall,1870,0.7620303503428928,full native-state + foreign-country
G1700950,Illinois,Knox,1870,0.7716441969595895,full native-state + foreign-country
G1700970,Illinois,Lake,1870,0.7528905875810563,full native-state + foreign-country
G1700990,Illinois,La Salle,1870,0.7709426733990761,full native-state + foreign-country
G1701010,Illinois,Lawrence,1870,0.6849692778787368,full native-state + foreign-country
G1701030,Illinois,Lee,1870,0.7809841527614606,full native-state + foreign-country
G1701050,Illinois,Livingston,1870,0.7796946267711761,full native-state + foreign-country
G1701070,Illinois,Logan,1870,0.7281067394491687,full native-state + foreign-country
G1701090,Illinois,McDonough,1870,0.7067613405335202,full native-state + foreign-country
G1701110,Illinois,McHenry,1870,0.7527411568273863,full native-state + foreign-country
G1701130,Illinois,McLean,1870,0.7722573565194886,full native-state + foreign-country
G1701150,Illinois,Macon,1870,0.7500033889119653,full native-state + foreign-country
G1701170,Illinois,Macoupin,1870,0.6737804005692577,full native-state + foreign-country
G1701190,Illinois,Madison,1870,0.7117069833990857,full native-state + foreign-country
G1701210,Illinois,Marion,1870,0.689885990971429,full native-state + foreign-country
G1701230,Illinois,Marshall,1870,0.7570161820019676,full native-state + foreign-country
G1701250,Illinois,Mason,1870,0.7203764391933811,full native-state + foreign-country
G1701270,Illinois,Massac,1870,0.7106563401702561,full native-state + foreign-country
G1701290,Illinois,Menard,1870,0.6806551535461113,full native-state + foreign-country
G1701310,Illinois,Mercer,1870,0.7606331671106306,full native-state + foreign-country
G1701330,Illinois,Monroe,1870,0.6751044172551538,full native-state + foreign-country
G1701350,Illinois,Montgomery,1870,0.673023817204854,full native-state + foreign-country
G1701370,Illinois,Morgan,1870,0.678782746053029,full native-state + foreign-country
G1701390,Illinois,Moultrie,1870,0.7254628659571569,full native-state + foreign-country
G1701410,Illinois,Ogle,1870,0.7668953637370349,full native-state + foreign-country
G1701430,Illinois,Peoria,1870,0.7579777288334165,full native-state + foreign-country
G1701450,Illinois,Perry,1870,0.6604669455815264,full native-state + foreign-country
G1701470,Illinois,Piatt,1870,0.75823464718445,full native-state + foreign-country
G1701490,Illinois,Pike,1870,0.6554774701809314,full native-state + foreign-country
G1701510,Illinois,Pope,1870,0.6151328219690444,full native-state + foreign-country
G1701530,Illinois,Pulaski,1870,0.7018248960147543,full native-state + foreign-country
G1701550,Illinois,Putnam,1870,0.7393944509512833,full native-state + foreign-country
G1701570,Illinois,Randolph,1870,0.6467770186419655,full native-state + foreign-country
G1701590,Illinois,Richland,1870,0.7342690113346824,full native-state + foreign-country
G1701610,Illinois,Rock Island,1870,0.7966305659664994,full native-state + foreign-country
G1701630,Illinois,St Clair,1870,0.714436455212757,full native-state + foreign-country
G1701650,Illinois,Saline,1870,0.5871203547486876,full native-state + foreign-country
G1701670,Illinois,Sangamon,1870,0.7174599929365043,full native-state + foreign-country
G1701690,Illinois,Schuyler,1870,0.6807777761302906,full native-state + foreign-country
G1701710,Illinois,Scott,1870,0.6532744150719856,full native-state + foreign-country
G1701730,Illinois,Shelby,1870,0.727676879306551,full native-state + foreign-country
G1701750,Illinois,Stark,1870,0.7386289277809169,full native-state + foreign-country
G1701770,Illinois,Stephenson,1870,0.7684841214935503,full native-state + foreign-country
G1701790,Illinois,Tazewell,1870,0.7328959075943174,full native-state + foreign-country
G1701810,Illinois,Union,1870,0.5885663746489525,full native-state + foreign-country
G1701830,Illinois,Vermilion,1870,0.7539175498524662,full native-state + foreign-country
G1701850,Illinois,Wabash,1870,0.6340561041978159,full native-state + foreign-country
G1701870,Illinois,Warren,1870,0.7531358244259121,full native-state + foreign-country
G1701890,Illinois,Washington,1870,0.6706331726247466,full native-state + foreign-country
G1701910,Illinois,Wayne,1870,0.6757228915458846,full native-state + foreign-country
G1701930,Illinois,White,1870,0.6279811055214837,full native-state + foreign-country
G1701950,Illinois,Whiteside,1870,0.7874807110766856,full native-state + foreign-country
G1701970,Illinois,Will,1870,0.7873702062016785,full native-state + foreign-country
G1701990,Illinois,Williamson,1870,0.5523806618746034,full native-state + foreign-country
G1702010,Illinois,Winnebago,1870,0.7806913204284271,full native-state + foreign-country
G1702030,Illinois,Woodford,1870,0.7668556652781351,full native-state + foreign-country
G1800010,Indiana,Adams,1870,0.7157877642500359,full native-state + foreign-country
G1800030,Indiana,Allen,1870,0.7454700814109267,full native-state + foreign-country
G1800050,Indiana,Bartholomew,1870,0.6555157116202579,full native-state + foreign-country
G1800070,Indiana,Benton,1870,0.7085776028781534,full native-state + foreign-country
G1800090,Indiana,Blackford,1870,0.684375116808706,full native-state + foreign-country
G1800110,Indiana,Boone,1870,0.6313716941727645,full native-state + foreign-country
G1800130,Indiana,Brown,1870,0.6736292146360221,full native-state + foreign-country
G1800150,Indiana,Carroll,1870,0.6675402822317598,full native-state + foreign-country
G1800170,Indiana,Cass,1870,0.7101865992853065,full native-state + foreign-country
G1800190,Indiana,Clark,1870,0.6826666695144072,full native-state + foreign-country
