gisjoin,state,county,year,wheat_production_bu
G2900990,Missouri,Jefferson,1935,181326.0
G2901010,Missouri,Johnson,1935,541682.0
G2901030,Missouri,Knox,1935,4636.0
G2901050,Missouri,Laclede,1935,70266.0
G2901070,Missouri,Lafayette,1935,1016234.0
G2901090,Missouri,Lawrence,1935,468444.0
G2901110,Missouri,Lewis,1935,133538.0
G2901130,Missouri,Lincoln,1935,569878.0
G2901150,Missouri,Linn,1935,29710.0
G2901170,Missouri,Livingston,1935,157280.0
G2901190,Missouri,McDonald,1935,59115.0
G2901210,Missouri,Macon,1935,33708.0
G2901230,Missouri,Madison,1935,42176.0
G2901250,Missouri,Maries,1935,128790.0
G2901270,Missouri,Marion,1935,198995.0
G2901290,Missouri,Mercer,1935,4850.0
G2901310,Missouri,Miller,1935,199972.0
G2901330,Missouri,Mississippi,1935,257591.0
G2901350,Missouri,Moniteau,1935,281587.0
G2901370,Missouri,Monroe,1935,15718.0
G2901390,Missouri,Montgomery,1935,263726.0
G2901410,Missouri,Morgan,1935,166865.0
G2901430,Missouri,New Madrid,1935,257194.0
G2901450,Missouri,Newton,1935,321045.0
G2901470,Missouri,Nodaway,1935,289388.0
G2901490,Missouri,Oregon,1935,25544.0
G2901510,Missouri,Osage,1935,345691.0
G2901530,Missouri,Ozark,1935,46185.0
G2901550,Missouri,Pemiscot,1935,6470.0
G2901570,Missouri,Perry,1935,447597.0
G2901590,Missouri,Pettis,1935,485862.0
G2901610,Missouri,Phelps,1935,100905.0
G2901630,Missouri,Pike,1935,296510.0
G2901650,Missouri,Platte,1935,522429.0
G2901670,Missouri,Polk,1935,195102.0
G2901690,Missouri,Pulaski,1935,43113.0
G2901710,Missouri,Putnam,1935,2409.0
G2901730,Missouri,Ralls,1935,79307.0
G2901750,Missouri,Randolph,1935,54643.0
G2901770,Missouri,Ray,1935,340718.0
G2901790,Missouri,Reynolds,1935,10811.0
G2901810,Missouri,Ripley,1935,15158.0
G2901830,Missouri,St Charles,1935,1404358.0
G2901850,Missouri,St Clair,1935,125180.0
G2901860,Missouri,Ste Genevieve,1935,175891.0
G2901870,Missouri,St Francois,1935,109179.0
G2901890,Missouri,St Louis,1935,549147.0
G2901950,Missouri,Saline,1935,999407.0
G2901970,Missouri,Schuyler,1935,15188.0
G2901990,Missouri,Scotland,1935,1650.0
G2902010,Missouri,Scott,1935,474314.0
G2902030,Missouri,Shannon,1935,12407.0
G2902050,Missouri,Shelby,1935,16246.0
G2902070,Missouri,Stoddard,1935,376422.0
G2902090,Missouri,Stone,1935,35741.0
G2902110,Missouri,Sullivan,1935,4952.0
G2902130,Missouri,Taney,1935,7123.0
G2902150,Missouri,Texas,1935,125221.0
G2902170,Missouri,Vernon,1935,484612.0
G2902190,Missouri,Warren,1935,429426.0
G2902210,Missouri,Washington,1935,98396.0
G2902230,Missouri,Wayne,1935,32264.0
G2902250,Missouri,Webster,1935,63125.0
G2902270,Missouri,Worth,1935,21667.0
G2902290,Missouri,Wright,1935,49812.0
G2905100,Missouri,St Louis City,1935,0.0
G3000010,Montana,Beaverhead,1935,36354.0
G3000030,Montana,Big Horn,1935,176720.0
G3000050,Montana,Blaine,1935,606412.0
G3000070,Montana,Broadwater,1935,58303.0
G3000090,Montana,Carbon,1935,358490.0
G3000110,Montana,Carter,1935,206.0
G3000130,Montana,Cascade,1935,1786269.0
G3000150,Montana,Chouteau,1935,2790891.0
G3000170,Montana,Custer,1935,1299.0
G3000190,Montana,Daniels,1935,321000.0
G3000210,Montana,Dawson,1935,96110.0
G3000230,Montana,Deer Lodge,1935,12328.0
G3000250,Montana,Fallon,1935,14080.0
G3000270,Montana,Fergus,1935,1929025.0
G3000290,Montana,Flathead,1935,534982.0
G3000310,Montana,Gallatin,1935,860050.0
G3000330,Montana,Garfield,1935,16530.0
G3000350,Montana,Glacier,1935,357089.0
G3000370,Montana,Golden Valley,1935,42011.0
G3000390,Montana,Granite,1935,33558.0
G3000410,Montana,Hill,1935,1414915.0
G3000430,Montana,Jefferson,1935,40887.0
G3000450,Montana,Judith Basin,1935,714462.0
G3000470,Montana,Lake,1935,392765.0
G3000490,Montana,Lewis And Clark,1935,99298.0
G3000510,Montana,Liberty,1935,718715.0
G3000530,Montana,Lincoln,1935,20451.0
G3000550,Montana,McCone,1935,55117.0
G3000570,Montana,Madison,1935,99697.0
G3000590,Montana,Meagher,1935,10265.0
G3000610,Montana,Mineral,1935,14305.0
G3000630,Montana,Missoula,1935,173437.0
G3000650,Montana,Musselshell,1935,28436.0
G3000670,Montana,Park,1935,183786.0
G3000690,Montana,Petroleum,1935,16491.0
G3000710,Montana,Phillips,1935,245688.0
G3000730,Montana,Pondera,1935,2286508.0
G3000750,Montana,Powder River,1935,1932.0
G3000770,Montana,Powell,1935,53056.0
G3000790,Montana,Prairie,1935,937.0
G3000810,Montana,Ravalli,1935,146269.0
G3000830,Montana,Richland,1935,178600.0
G3000850,Montana,Roosevelt,1935,289284.0
G3000870,Montana,Rosebud,1935,7258.0
G3000890,Montana,Sanders,1935,91680.0
G3000910,Montana,Sheridan,1935,216258.0
G3000930,Montana,Silver Bow,1935,1300.0
G3000950,Montana,Stillwater,1935,412737.0
G3000970,Montana,Sweet Grass,1935,62188.0
G3000990,Montana,Teton,1935,2502655.0
G3001010,Montana,Toole,1935,663813.0
G3001030,Montana,Treasure,1935,8390.0
G3001050,Montana,Valley,1935,314409.0
G3001070,Montana,Wheatland,1935,28070.0
G3001090,Montana,Wibaux,1935,68375.0
G3001110,Montana,Yellowstone,1935,485775.0
G3001130,Montana,Yellowstone National Park,1935,0.0
G3100010,Nebraska,Adams,1935,179961.0
G3100030,Nebraska,Antelope,1935,17089.0
G3100050,Nebraska,Arthur,1935,1235.0
G3100070,Nebraska,Banner,1935,327961.0
G3100090,Nebraska,Blaine,1935,366.0
G3100110,Nebraska,Boone,1935,15859.0
G3100130,Nebraska,Box Butte,1935,211835.0
G3100150,Nebraska,Boyd,1935,6599.0
G3100170,Nebraska,Brown,1935,507.0
G3100190,Nebraska,Buffalo,1935,55023.0
G3100210,Nebraska,Burt,1935,36143.0
G3100230,Nebraska,Butler,1935,658883.0
G3100250,Nebraska,Cass,1935,357085.0
G3100270,Nebraska,Cedar,1935,2824.0
G3100290,Nebraska,Chase,1935,393771.0
G3100310,Nebraska,Cherry,1935,9192.0
G3100330,Nebraska,Cheyenne,1935,1250993.0
G3100350,Nebraska,Clay,1935,19526.0
G3100370,Nebraska,Colfax,1935,211131.0
G3100390,Nebraska,Cuming,1935,7346.0
G3100410,Nebraska,Custer,1935,19966.0
G3100430,Nebraska,Dakota,1935,3419.0
G3100450,Nebraska,Dawes,1935,58344.0
G3100470,Nebraska,Dawson,1935,66667.0
G3100490,Nebraska,Deuel,1935,556728.0
G3100510,Nebraska,Dixon,1935,4137.0
G3100530,Nebraska,Dodge,1935,396187.0
G3100550,Nebraska,Douglas,1935,85518.0
G3100570,Nebraska,Dundy,1935,59805.0
G3100590,Nebraska,Fillmore,1935,204160.0
G3100610,Nebraska,Franklin,1935,126051.0
G3100630,Nebraska,Frontier,1935,73356.0
G3100650,Nebraska,Furnas,1935,94264.0
G3100670,Nebraska,Gage,1935,904089.0
G3100690,Nebraska,Garden,1935,238154.0
G3100710,Nebraska,Garfield,1935,360.0
G3100730,Nebraska,Gosper,1935,32357.0
G3100750,Nebraska,Grant,1935,50.0
G3100770,Nebraska,Greeley,1935,1518.0
G3100790,Nebraska,Hall,1935,114561.0
G3100810,Nebraska,Hamilton,1935,24410.0
G3100830,Nebraska,Harlan,1935,140574.0
G3100850,Nebraska,Hayes,1935,63430.0
G3100870,Nebraska,Hitchcock,1935,280045.0
G3100890,Nebraska,Holt,1935,12997.0
G3100910,Nebraska,Hooker,1935,0.0
G3100930,Nebraska,Howard,1935,36192.0
G3100950,Nebraska,Jefferson,1935,734829.0
G3100970,Nebraska,Johnson,1935,152773.0
G3100990,Nebraska,Kearney,1935,320468.0
G3101010,Nebraska,Keith,1935,528340.0
G3101030,Nebraska,Keya Paha,1935,38.0
G3101050,Nebraska,Kimball,1935,760705.0
G3101070,Nebraska,Knox,1935,2895.0
G3101090,Nebraska,Lancaster,1935,592227.0
G3101110,Nebraska,Lincoln,1935,99400.0
G3101130,Nebraska,Logan,1935,591.0
G3101150,Nebraska,Loup,1935,65.0
G3101170,Nebraska,McPherson,1935,45.0
G3101190,Nebraska,Madison,1935,18695.0
G3101210,Nebraska,Merrick,1935,114023.0
G3101230,Nebraska,Morrill,1935,259956.0
G3101250,Nebraska,Nance,1935,89402.0
G3101270,Nebraska,Nemaha,1935,310030.0
G3101290,Nebraska,Nuckolls,1935,94651.0
G3101310,Nebraska,Otoe,1935,228232.0
G3101330,Nebraska,Pawnee,1935,134909.0
G3101350,Nebraska,Perkins,1935,609587.0
G3101370,Nebraska,Phelps,1935,235686.0
G3101390,Nebraska,Pierce,1935,5767.0
G3101410,Nebraska,Platte,1935,141949.0
G3101430,Nebraska,Polk,1935,329174.0
G3101450,Nebraska,Red Willow,1935,120271.0
G3101470,Nebraska,Richardson,1935,452817.0
G3101490,Nebraska,Rock,1935,381.0
G3101510,Nebraska,Saline,1935,783607.0
G3101530,Nebraska,Sarpy,1935,64148.0
G3101550,Nebraska,Saunders,1935,572872.0
G3101570,Nebraska,Scotts Bluff,1935,85445.0
G3101590,Nebraska,Seward,1935,902932.0
G3101610,Nebraska,Sheridan,1935,178253.0
G3101630,Nebraska,Sherman,1935,10167.0
G3101650,Nebraska,Sioux,1935,14931.0
G3101670,Nebraska,Stanton,1935,9559.0
G3101690,Nebraska,Thayer,1935,533929.0
G3101710,Nebraska,Thomas,1935,0.0
G3101730,Nebraska,Thurston,1935,1383.0
G3101750,Nebraska,Valley,1935,2788.0
G3101770,Nebraska,Washington,1935,220825.0
G3101790,Nebraska,Wayne,1935,1422.0
G3101810,Nebraska,Webster,1935,34553.0
G3101830,Nebraska,Wheeler,1935,1209.0
G3101850,Nebraska,York,1935,350516.0
G3200010,Nevada,Churchill,1935,112669.0
G3200030,Nevada,Clark,1935,16966.0
G3200050,Nevada,Douglas,1935,46225.0
G3200070,Nevada,Elko,1935,14580.0
G3200090,Nevada,Esmeralda,1935,60.0
G3200110,Nevada,Eureka,1935,0.0
G3200130,Nevada,Humboldt,1935,3213.0
G3200150,Nevada,Lander,1935,307.0
G3200170,Nevada,Lincoln,1935,995.0
G3200190,Nevada,Lyon,1935,51302.0
G3200210,Nevada,Mineral,1935,3115.0
G3200230,Nevada,Nye,1935,872.0
G3200250,Nevada,Ormsby,1935,1546.0
G3200270,Nevada,Pershing,1935,495.0
G3200290,Nevada,Storey,1935,451.0
G3200310,Nevada,Washoe,1935,45261.0
G3200330,Nevada,White Pine,1935,7100.0
G3300010,New Hampshire,Belknap,1935,0.0
G3300030,New Hampshire,Carroll,1935,0.0
G3300050,New Hampshire,Cheshire,1935,30.0
G3300070,New Hampshire,Coos,1935,0.0
G3300090,New Hampshire,Grafton,1935,69.0
G3300110,New Hampshire,Hillsborough,1935,0.0
G3300130,New Hampshire,Merrimack,1935,44.0
G3300150,New Hampshire,Rockingham,1935,0.0
G3300170,New Hampshire,Strafford,1935,0.0
G3300190,New Hampshire,Sullivan,1935,0.0
G3400010,New Jersey,Atlantic,1935,0.0
G3400030,New Jersey,Bergen,1935,1110.0
G3400050,New Jersey,Burlington,1935,73124.0
G3400070,New Jersey,Camden,1935,3527.0
G3400090,New Jersey,Cape May,1935,190.0
G3400110,New Jersey,Cumberland,1935,55205.0
G3400130,New Jersey,Essex,1935,665.0
G3400150,New Jersey,Gloucester,1935,5155.0
G3400170,New Jersey,Hudson,1935,0.0
G3400190,New Jersey,Hunterdon,1935,265405.0
G3400210,New Jersey,Mercer,1935,115803.0
G3400230,New Jersey,Middlesex,1935,58405.0
G3400250,New Jersey,Monmouth,1935,69711.0
G3400270,New Jersey,Morris,1935,14250.0
G3400290,New Jersey,Ocean,1935,2281.0
G3400310,New Jersey,Passaic,1935,54.0
G3400330,New Jersey,Salem,1935,150397.0
G3400350,New Jersey,Somerset,1935,120669.0
G3400370,New Jersey,Sussex,1935,13213.0
G3400390,New Jersey,Union,1935,650.0
G3400410,New Jersey,Warren,1935,146145.0
G3500010,New Mexico,Bernalillo,1935,10192.0
G3500030,New Mexico,Catron,1935,790.0
G3500050,New Mexico,Chaves,1935,2330.0
G3500070,New Mexico,Colfax,1935,30068.0
G3500090,New Mexico,Curry,1935,407769.0
G3500110,New Mexico,De Baca,1935,0.0
G3500130,New Mexico,Dona Ana,1935,14249.0
G3500150,New Mexico,Eddy,1935,4933.0
G3500170,New Mexico,Grant,1935,1684.0
G3500190,New Mexico,Guadalupe,1935,544.0
G3500210,New Mexico,Harding,1935,7928.0
G3500230,New Mexico,Hidalgo,1935,3001.0
G3500250,New Mexico,Lea,1935,10.0
G3500270,New Mexico,Lincoln,1935,120.0
G3500290,New Mexico,Luna,1935,293.0
G3500310,New Mexico,McKinley,1935,11138.0
G3500330,New Mexico,Mora,1935,13434.0
G3500350,New Mexico,Otero,1935,729.0
G3500370,New Mexico,Quay,1935,47711.0
G3500390,New Mexico,Rio Arriba,1935,61201.0
G3500410,New Mexico,Roosevelt,1935,34776.0
G3500430,New Mexico,Sandoval,1935,21247.0
G3500450,New Mexico,San Juan,1935,31908.0
G3500470,New Mexico,San Miguel,1935,6632.0
G3500490,New Mexico,Santa Fe,1935,5633.0
G3500510,New Mexico,Sierra,1935,4464.0
G3500530,New Mexico,Socorro,1935,12178.0
G3500550,New Mexico,Taos,1935,50953.0
G3500570,New Mexico,Torrance,1935,0.0
G3500590,New Mexico,Union,1935,115.0
G3500610,New Mexico,Valencia,1935,38350.0
G3600010,New York,Albany,1935,6904.0
G3600030,New York,Allegany,1935,23018.0
G3600050,New York,Bronx,1935,0.0
G3600070,New York,Broome,1935,2349.0
G3600090,New York,Cattaraugus,1935,7919.0
G3600110,New York,Cayuga,1935,359038.0
G3600130,New York,Chautauqua,1935,18549.0
G3600150,New York,Chemung,1935,26953.0
G3600170,New York,Chenango,1935,3944.0
G3600190,New York,Clinton,1935,4724.0
G3600210,New York,Columbia,1935,5586.0
G3600230,New York,Cortland,1935,3130.0
G3600250,New York,Delaware,1935,2958.0
G3600270,New York,Dutchess,1935,20972.0
G3600290,New York,Erie,1935,199527.0
G3600310,New York,Essex,1935,1275.0
G3600330,New York,Franklin,1935,1015.0
G3600350,New York,Fulton,1935,280.0
G3600370,New York,Genesee,1935,346463.0
G3600390,New York,Greene,1935,9332.0
G3600410,New York,Hamilton,1935,0.0
G3600430,New York,Herkimer,1935,3789.0
G3600450,New York,Jefferson,1935,8271.0
G3600470,New York,Kings,1935,0.0
G3600490,New York,Lewis,1935,729.0
G3600510,New York,Livingston,1935,265081.0
G3600530,New York,Madison,1935,44990.0
G3600550,New York,Monroe,1935,585454.0
G3600570,New York,Montgomery,1935,4630.0
G3600590,New York,Nassau,1935,602.0
G3600610,New York,New York,1935,0.0
G3600630,New York,Niagara,1935,444078.0
G3600650,New York,Oneida,1935,23454.0
G3600670,New York,Onondaga,1935,208768.0
G3600690,New York,Ontario,1935,423240.0
G3600710,New York,Orange,1935,13625.0
G3600730,New York,Orleans,1935,353179.0
G3600750,New York,Oswego,1935,12076.0
G3600770,New York,Otsego,1935,3668.0
G3600790,New York,Putnam,1935,785.0
G3600810,New York,Queens,1935,0.0
G3600830,New York,Rensselaer,1935,3884.0
G3600850,New York,Richmond,1935,0.0
G3600870,New York,Rockland,1935,325.0
G3600890,New York,St Lawrence,1935,1525.0
G3600910,New York,Saratoga,1935,1911.0
G3600930,New York,Schenectady,1935,2206.0
G3600950,New York,Schoharie,1935,13954.0
G3600970,New York,Schuyler,1935,55166.0
G3600990,New York,Seneca,1935,208041.0
G3601010,New York,Steuben,1935,87517.0
G3601030,New York,Suffolk,1935,13994.0
G3601050,New York,Sullivan,1935,671.0
G3601070,New York,Tioga,1935,27443.0
G3601090,New York,Tompkins,1935,74193.0
G3601110,New York,Ulster,1935,26089.0
G3601130,New York,Warren,1935,10.0
G3601150,New York,Washington,1935,4998.0
G3601170,New York,Wayne,1935,375985.0
G3601190,New York,Westchester,1935,755.0
G3601210,New York,Wyoming,1935,140794.0
G3601230,New York,Yates,1935,200067.0
G3700010,North Carolina,Alamance,1935,130104.0
G3700030,North Carolina,Alexander,1935,82215.0
G3700050,North Carolina,Alleghany,1935,12414.0
G3700070,North Carolina,Anson,1935,70377.0
G3700090,North Carolina,Ashe,1935,33985.0
G3700110,North Carolina,Avery,1935,2118.0
G3700130,North Carolina,Beaufort,1935,1594.0
G3700150,North Carolina,Bertie,1935,242.0
G3700170,North Carolina,Bladen,1935,288.0
G3700190,North Carolina,Brunswick,1935,0.0
G3700210,North Carolina,Buncombe,1935,59413.0
G3700230,North Carolina,Burke,1935,79066.0
G3700250,North Carolina,Cabarrus,1935,99508.0
G3700270,North Carolina,Caldwell,1935,55734.0
G3700290,North Carolina,Camden,1935,327.0
G3700310,North Carolina,Carteret,1935,0.0
G3700330,North Carolina,Caswell,1935,61267.0
G3700350,North Carolina,Catawba,1935,199316.0
G3700370,North Carolina,Chatham,1935,146778.0
G3700390,North Carolina,Cherokee,1935,4916.0
G3700410,North Carolina,Chowan,1935,0.0
G3700430,North Carolina,Clay,1935,14189.0
G3700450,North Carolina,Cleveland,1935,177760.0
G3700470,North Carolina,Columbus,1935,580.0
G3700490,North Carolina,Craven,1935,0.0
G3700510,North Carolina,Cumberland,1935,12101.0
G3700530,North Carolina,Currituck,1935,30.0
G3700550,North Carolina,Dare,1935,0.0
G3700570,North Carolina,Davidson,1935,195124.0
G3700590,North Carolina,Davie,1935,91398.0
G3700610,North Carolina,Duplin,1935,1133.0
G3700630,North Carolina,Durham,1935,35301.0
G3700650,North Carolina,Edgecombe,1935,4105.0
G3700670,North Carolina,Forsyth,1935,138871.0
G3700690,North Carolina,Franklin,1935,16388.0
G3700710,North Carolina,Gaston,1935,96080.0
G3700730,North Carolina,Gates,1935,0.0
G3700750,North Carolina,Graham,1935,237.0
G3700770,North Carolina,Granville,1935,49187.0
G3700790,North Carolina,Greene,1935,711.0
G3700810,North Carolina,Guilford,1935,160432.0
G3700830,North Carolina,Halifax,1935,47612.0
G3700850,North Carolina,Harnett,1935,35933.0
G3700870,North Carolina,Haywood,1935,37570.0
G3700890,North Carolina,Henderson,1935,18540.0
G3700910,North Carolina,Hertford,1935,254.0
G3700930,North Carolina,Hoke,1935,30471.0
G3700950,North Carolina,Hyde,1935,17.0
G3700970,North Carolina,Iredell,1935,290478.0
G3700990,North Carolina,Jackson,1935,18346.0
G3701010,North Carolina,Johnston,1935,6821.0
G3701030,North Carolina,Jones,1935,0.0
G3701050,North Carolina,Lee,1935,25931.0
G3701070,North Carolina,Lenoir,1935,724.0
G3701090,North Carolina,Lincoln,1935,180457.0
G3701110,North Carolina,McDowell,1935,26287.0
G3701130,North Carolina,Macon,1935,26838.0
G3701150,North Carolina,Madison,1935,54411.0
G3701170,North Carolina,Martin,1935,0.0
G3701190,North Carolina,Mecklenburg,1935,80808.0
G3701210,North Carolina,Mitchell,1935,12548.0
G3701230,North Carolina,Montgomery,1935,67162.0
G3701250,North Carolina,Moore,1935,57973.0
G3701270,North Carolina,Nash,1935,23029.0
G3701290,North Carolina,New Hanover,1935,150.0
G3701310,North Carolina,Northampton,1935,3692.0
G3701330,North Carolina,Onslow,1935,75.0
G3701350,North Carolina,Orange,1935,65990.0
G3701370,North Carolina,Pamlico,1935,40.0
G3701390,North Carolina,Pasquotank,1935,596.0
G3701410,North Carolina,Pender,1935,0.0
G3701430,North Carolina,Perquimans,1935,132.0
G3701450,North Carolina,Person,1935,46418.0
G3701470,North Carolina,Pitt,1935,890.0
G3701490,North Carolina,Polk,1935,13878.0
G3701510,North Carolina,Randolph,1935,262919.0
G3701530,North Carolina,Richmond,1935,26745.0
G3701550,North Carolina,Robeson,1935,29651.0
G3701570,North Carolina,Rockingham,1935,72325.0
G3701590,North Carolina,Rowan,1935,271837.0
G3701610,North Carolina,Rutherford,1935,108940.0
G3701630,North Carolina,Sampson,1935,4635.0
G3701650,North Carolina,Scotland,1935,35284.0
G3701670,North Carolina,Stanly,1935,189359.0
G3701690,North Carolina,Stokes,1935,86144.0
G3701710,North Carolina,Surry,1935,93340.0
G3701730,North Carolina,Swain,1935,2238.0
G3701750,North Carolina,Transylvania,1935,1090.0
G3701770,North Carolina,Tyrrell,1935,0.0
G3701790,North Carolina,Union,1935,144051.0
G3701810,North Carolina,Vance,1935,20222.0
G3701830,North Carolina,Wake,1935,48473.0
G3701850,North Carolina,Warren,1935,33951.0
G3701870,North Carolina,Washington,1935,0.0
G3701890,North Carolina,Watauga,1935,11211.0
G3701910,North Carolina,Wayne,1935,4681.0
G3701930,North Carolina,Wilkes,1935,91086.0
G3701950,North Carolina,Wilson,1935,4160.0
G3701970,North Carolina,Yadkin,1935,119505.0
G3701990,North Carolina,Yancey,1935,18174.0
G3800010,North Dakota,Adams,1935,21351.0
G3800030,North Dakota,Barnes,1935,790936.0
G3800050,North Dakota,Benson,1935,433942.0
G3800070,North Dakota,Billings,1935,13176.0
G3800090,North Dakota,Bottineau,1935,78264.0
G3800110,North Dakota,Bowman,1935,27035.0
G3800130,North Dakota,Burke,1935,412.0
G3800150,North Dakota,Burleigh,1935,59492.0
G3800170,North Dakota,Cass,1935,2577767.0
G3800190,North Dakota,Cavalier,1935,1289522.0
G3800210,North Dakota,Dickey,1935,11878.0
G3800230,North Dakota,Divide,1935,28378.0
G3800250,North Dakota,Dunn,1935,122900.0
G3800270,North Dakota,Eddy,1935,95719.0
G3800290,North Dakota,Emmons,1935,1303.0
G3800310,North Dakota,Foster,1935,98904.0
G3800330,North Dakota,Golden Valley,1935,260130.0
G3800350,North Dakota,Grand Forks,1935,1430566.0
G3800370,North Dakota,Grant,1935,16179.0
G3800390,North Dakota,Griggs,1935,233176.0
G3800410,North Dakota,Hettinger,1935,92329.0
G3800430,North Dakota,Kidder,1935,11055.0
G3800450,North Dakota,LaMoure,1935,114296.0
G3800470,North Dakota,Logan,1935,16047.0
G3800490,North Dakota,McHenry,1935,158253.0
G3800510,North Dakota,McIntosh,1935,818.0
G3800530,North Dakota,McKenzie,1935,126496.0
G3800550,North Dakota,McLean,1935,257971.0
G3800570,North Dakota,Mercer,1935,205635.0
G3800590,North Dakota,Morton,1935,143795.0
G3800610,North Dakota,Mountrail,1935,10550.0
G3800630,North Dakota,Nelson,1935,569254.0
G3800650,North Dakota,Oliver,1935,154667.0
G3800670,North Dakota,Pembina,1935,1503050.0
G3800690,North Dakota,Pierce,1935,171360.0
G3800710,North Dakota,Ramsey,1935,1101881.0
G3800730,North Dakota,Ransom,1935,29650.0
G3800750,North Dakota,Renville,1935,18273.0
G3800770,North Dakota,Richland,1935,268911.0
G3800790,North Dakota,Rolette,1935,160822.0
G3800810,North Dakota,Sargent,1935,4265.0
G3800830,North Dakota,Sheridan,1935,104837.0
G3800850,North Dakota,Sioux,1935,1055.0
G3800870,North Dakota,Slope,1935,55234.0
G3800890,North Dakota,Stark,1935,242398.0
G3800910,North Dakota,Steele,1935,517733.0
G3800930,North Dakota,Stutsman,1935,247528.0
G3800950,North Dakota,Towner,1935,474220.0
G3800970,North Dakota,Traill,1935,1890118.0
G3800990,North Dakota,Walsh,1935,1285524.0
G3801010,North Dakota,Ward,1935,167591.0
G3801030,North Dakota,Wells,1935,265479.0
G3801050,North Dakota,Williams,1935,52760.0
G3900010,Ohio,Adams,1935,187204.0
G3900030,Ohio,Allen,1935,470868.0
G3900050,Ohio,Ashland,1935,388086.0
G3900070,Ohio,Ashtabula,1935,96705.0
G3900090,Ohio,Athens,1935,76980.0
G3900110,Ohio,Auglaize,1935,668772.0
G3900130,Ohio,Belmont,1935,89415.0
G3900150,Ohio,Brown,1935,161936.0
G3900170,Ohio,Butler,1935,688203.0
G3900190,Ohio,Carroll,1935,83935.0
G3900210,Ohio,Champaign,1935,649900.0
G3900230,Ohio,Clark,1935,619731.0
G3900250,Ohio,Clermont,1935,93513.0
G3900270,Ohio,Clinton,1935,722059.0
G3900290,Ohio,Columbiana,1935,156674.0
G3900310,Ohio,Coshocton,1935,258639.0
G3900330,Ohio,Crawford,1935,511503.0
G3900350,Ohio,Cuyahoga,1935,39580.0
G3900370,Ohio,Darke,1935,1036719.0
G3900390,Ohio,Defiance,1935,616062.0
G3900410,Ohio,Delaware,1935,411543.0
G3900430,Ohio,Erie,1935,385257.0
G3900450,Ohio,Fairfield,1935,754507.0
G3900470,Ohio,Fayette,1935,698582.0
G3900490,Ohio,Franklin,1935,722614.0
G3900510,Ohio,Fulton,1935,684000.0
G3900530,Ohio,Gallia,1935,97408.0
G3900550,Ohio,Geauga,1935,76924.0
G3900570,Ohio,Greene,1935,694595.0
G3900590,Ohio,Guernsey,1935,74446.0
G3900610,Ohio,Hamilton,1935,151397.0
G3900630,Ohio,Hancock,1935,701729.0
G3900650,Ohio,Hardin,1935,516382.0
G3900670,Ohio,Harrison,1935,65338.0
G3900690,Ohio,Henry,1935,749116.0
G3900710,Ohio,Highland,1935,523814.0
G3900730,Ohio,Hocking,1935,98085.0
G3900750,Ohio,Holmes,1935,383286.0
G3900770,Ohio,Huron,1935,555644.0
G3900790,Ohio,Jackson,1935,72645.0
