gisjoin,state,county,year,slaves,total_population,slave_share
G1800870,Indiana,Lagrange,1850,0.0,8387.0,0.0
G1800890,Indiana,Lake,1850,0.0,3991.0,0.0
G1800910,Indiana,LaPorte,1850,0.0,12145.0,0.0
G1800930,Indiana,Lawrence,1850,0.0,12097.0,0.0
G1800950,Indiana,Madison,1850,0.0,12375.0,0.0
G1800970,Indiana,Marion,1850,0.0,24103.0,0.0
G1800990,Indiana,Marshall,1850,0.0,5348.0,0.0
G1801010,Indiana,Martin,1850,0.0,5941.0,0.0
G1801030,Indiana,Miami,1850,0.0,11304.0,0.0
G1801050,Indiana,Monroe,1850,0.0,11286.0,0.0
G1801070,Indiana,Montgomery,1850,0.0,18084.0,0.0
G1801090,Indiana,Morgan,1850,0.0,14576.0,0.0
G1801130,Indiana,Noble,1850,0.0,7946.0,0.0
G1801150,Indiana,Ohio,1850,0.0,5308.0,0.0
G1801170,Indiana,Orange,1850,0.0,10809.0,0.0
G1801190,Indiana,Owen,1850,0.0,12106.0,0.0
G1801210,Indiana,Parke,1850,0.0,14968.0,0.0
G1801230,Indiana,Perry,1850,0.0,7268.0,0.0
G1801250,Indiana,Pike,1850,0.0,7720.0,0.0
G1801270,Indiana,Porter,1850,0.0,5234.0,0.0
G1801290,Indiana,Posey,1850,0.0,12549.0,0.0
G1801310,Indiana,Pulaski,1850,0.0,2595.0,0.0
G1801330,Indiana,Putnam,1850,0.0,18615.0,0.0
G1801350,Indiana,Randolph,1850,0.0,14725.0,0.0
G1801370,Indiana,Ripley,1850,0.0,14820.0,0.0
G1801390,Indiana,Rush,1850,0.0,16445.0,0.0
G1801410,Indiana,St Joseph,1850,0.0,10954.0,0.0
G1801430,Indiana,Scott,1850,0.0,5885.0,0.0
G1801450,Indiana,Shelby,1850,0.0,15502.0,0.0
G1801470,Indiana,Spencer,1850,0.0,8616.0,0.0
G1801490,Indiana,Starke,1850,0.0,557.0,0.0
G1801510,Indiana,Steuben,1850,0.0,6104.0,0.0
G1801530,Indiana,Sullivan,1850,0.0,10141.0,0.0
G1801550,Indiana,Switzerland,1850,0.0,12932.0,0.0
G1801570,Indiana,Tippecanoe,1850,0.0,19377.0,0.0
G1801590,Indiana,Tipton,1850,0.0,3532.0,0.0
G1801610,Indiana,Union,1850,0.0,6944.0,0.0
G1801630,Indiana,Vanderburgh,1850,0.0,11414.0,0.0
G1801650,Indiana,Vermillion,1850,0.0,8661.0,0.0
G1801670,Indiana,Vigo,1850,0.0,15289.0,0.0
G1801690,Indiana,Wabash,1850,0.0,12138.0,0.0
G1801710,Indiana,Warren,1850,0.0,7387.0,0.0
G1801730,Indiana,Warrick,1850,0.0,8811.0,0.0
G1801750,Indiana,Washington,1850,0.0,17040.0,0.0
G1801770,Indiana,Wayne,1850,0.0,25320.0,0.0
G1801790,Indiana,Wells,1850,0.0,6152.0,0.0
G1801810,Indiana,White,1850,0.0,4761.0,0.0
G1801830,Indiana,Whitley,1850,0.0,5190.0,0.0
G1900050,Iowa,Allamakee,1850,0.0,777.0,0.0
G1900070,Iowa,Appanoose,1850,0.0,3131.0,0.0
G1900110,Iowa,Benton,1850,0.0,672.0,0.0
G1900130,Iowa,Black Hawk,1850,0.0,135.0,0.0
G1900150,Iowa,Boone,1850,0.0,735.0,0.0
G1900190,Iowa,Buchanan,1850,0.0,517.0,0.0
G1900310,Iowa,Cedar,1850,0.0,3941.0,0.0
G1900390,Iowa,Clarke,1850,0.0,79.0,0.0
G1900430,Iowa,Clayton,1850,0.0,3873.0,0.0
G1900450,Iowa,Clinton,1850,0.0,2822.0,0.0
G1900490,Iowa,Dallas,1850,0.0,854.0,0.0
G1900510,Iowa,Davis,1850,0.0,7264.0,0.0
G1900530,Iowa,Decatur,1850,0.0,965.0,0.0
G1900550,Iowa,Delaware,1850,0.0,1759.0,0.0
G1900570,Iowa,Des Moines,1850,0.0,12988.0,0.0
G1900610,Iowa,Dubuque,1850,0.0,10841.0,0.0
G1900650,Iowa,Fayette,1850,0.0,825.0,0.0
G1900710,Iowa,Fremont,1850,0.0,1244.0,0.0
G1900870,Iowa,Henry,1850,0.0,8707.0,0.0
G1900950,Iowa,Iowa,1850,0.0,822.0,0.0
G1900970,Iowa,Jackson,1850,0.0,7210.0,0.0
G1900990,Iowa,Jasper,1850,0.0,1280.0,0.0
G1901010,Iowa,Jefferson,1850,0.0,9904.0,0.0
G1901030,Iowa,Johnson,1850,0.0,4472.0,0.0
G1901050,Iowa,Jones,1850,0.0,3007.0,0.0
G1901070,Iowa,Keokuk,1850,0.0,4822.0,0.0
G1901110,Iowa,Lee,1850,0.0,18861.0,0.0
G1901130,Iowa,Linn,1850,0.0,5444.0,0.0
G1901150,Iowa,Louisa,1850,0.0,4939.0,0.0
G1901170,Iowa,Lucas,1850,0.0,471.0,0.0
G1901210,Iowa,Madison,1850,0.0,1179.0,0.0
G1901230,Iowa,Mahaska,1850,0.0,5989.0,0.0
G1901250,Iowa,Marion,1850,0.0,5482.0,0.0
G1901270,Iowa,Marshall,1850,0.0,338.0,0.0
G1901350,Iowa,Monroe,1850,0.0,2884.0,0.0
G1901390,Iowa,Muscatine,1850,0.0,5731.0,0.0
G1901450,Iowa,Page,1850,0.0,551.0,0.0
G1901530,Iowa,Polk,1850,0.0,4513.0,0.0
G1901550,Iowa,Pottawattamie,1850,0.0,7828.0,0.0
G1901570,Iowa,Poweshiek,1850,0.0,615.0,0.0
G1901630,Iowa,Scott,1850,0.0,5986.0,0.0
G1901710,Iowa,Tama,1850,0.0,8.0,0.0
G1901730,Iowa,Taylor,1850,0.0,204.0,0.0
G1901770,Iowa,Van Buren,1850,0.0,12270.0,0.0
G1901790,Iowa,Wapello,1850,0.0,8471.0,0.0
G1901810,Iowa,Warren,1850,0.0,961.0,0.0
G1901830,Iowa,Washington,1850,0.0,4957.0,0.0
G1901850,Iowa,Wayne,1850,0.0,340.0,0.0
G1901910,Iowa,Winneshiek,1850,0.0,546.0,0.0
G2100010,Kentucky,Adair,1850,1707.0,9898.0,0.17245908264295817
G2100030,Kentucky,Allen,1850,1314.0,8742.0,0.15030885380919698
G2100050,Kentucky,Anderson,1850,1282.0,6260.0,0.2047923322683706
G2100070,Kentucky,Ballard,1850,842.0,5496.0,0.1532023289665211
G2100090,Kentucky,Barren,1850,4584.0,20240.0,0.22648221343873517
G2100110,Kentucky,Bath,1850,2535.0,12115.0,0.2092447379281882
G2100150,Kentucky,Boone,1850,2104.0,11185.0,0.18810907465355386
G2100170,Kentucky,Bourbon,1850,7066.0,14466.0,0.4884556892022674
G2100210,Kentucky,Boyle,1850,3424.0,9116.0,0.37560333479596314
G2100230,Kentucky,Bracken,1850,840.0,8903.0,0.09435021902729417
G2100250,Kentucky,Breathitt,1850,170.0,3785.0,0.04491413474240423
G2100270,Kentucky,Breckinridge,1850,1966.0,10593.0,0.1855942603606155
G2100290,Kentucky,Bullitt,1850,1355.0,6774.0,0.20002952465308532
G2100310,Kentucky,Butler,1850,681.0,5755.0,0.11833188531711555
G2100330,Kentucky,Caldwell,1850,3107.0,13048.0,0.23812078479460455
G2100350,Kentucky,Calloway,1850,992.0,8096.0,0.1225296442687747
G2100370,Kentucky,Campbell,1850,177.0,13127.0,0.013483659632817856
G2100410,Kentucky,Carroll,1850,949.0,5526.0,0.171733622873688
G2100430,Kentucky,Carter,1850,257.0,6241.0,0.04117929818939273
G2100450,Kentucky,Casey,1850,634.0,6556.0,0.09670530811470408
G2100470,Kentucky,Christian,1850,8140.0,19580.0,0.4157303370786517
G2100490,Kentucky,Clark,1850,4840.0,12683.0,0.38161318300086733
G2100510,Kentucky,Clay,1850,515.0,5421.0,0.09500092233905183
G2100530,Kentucky,Clinton,1850,262.0,4889.0,0.053589691143383106
G2100550,Kentucky,Crittenden,1850,848.0,6351.0,0.13352227995591245
G2100570,Kentucky,Cumberland,1850,1485.0,7005.0,0.21199143468950749
G2100590,Kentucky,Daviess,1850,2889.0,12362.0,0.23370004853583562
G2100610,Kentucky,Edmonson,1850,325.0,4088.0,0.07950097847358122
G2100650,Kentucky,Estill,1850,411.0,5985.0,0.06867167919799498
G2100670,Kentucky,Fayette,1850,10889.0,22735.0,0.47895315592698484
G2100690,Kentucky,Fleming,1850,2139.0,13914.0,0.15373005605864598
G2100710,Kentucky,Floyd,1850,149.0,5714.0,0.02607630381519076
G2100730,Kentucky,Franklin,1850,3365.0,12462.0,0.2700208634248114
G2100750,Kentucky,Fulton,1850,943.0,4446.0,0.21210076473234368
G2100770,Kentucky,Gallatin,1850,704.0,5137.0,0.13704496788008566
G2100790,Kentucky,Garrard,1850,3176.0,10237.0,0.31024714271759307
G2100810,Kentucky,Grant,1850,532.0,6531.0,0.08145766345123258
G2100830,Kentucky,Graves,1850,1439.0,11397.0,0.1262612968324998
G2100850,Kentucky,Grayson,1850,320.0,6837.0,0.04680415386865584
G2100870,Kentucky,Green,1850,2608.0,9060.0,0.2878587196467991
G2100890,Kentucky,Greenup,1850,606.0,9654.0,0.06277190801740211
G2100910,Kentucky,Hancock,1850,622.0,3853.0,0.16143264988320788
G2100930,Kentucky,Hardin,1850,2459.0,14525.0,0.16929432013769363
G2100950,Kentucky,Harlan,1850,123.0,4268.0,0.028819119025304592
G2100970,Kentucky,Harrison,1850,3185.0,13064.0,0.24379975505205143
G2100990,Kentucky,Hart,1850,1301.0,9093.0,0.14307709226877818
G2101010,Kentucky,Henderson,1850,4397.0,12171.0,0.3612685892695752
G2101030,Kentucky,Henry,1850,3013.0,11442.0,0.26332808949484354
G2101050,Kentucky,Hickman,1850,841.0,4791.0,0.17553746608223753
G2101070,Kentucky,Hopkins,1850,2192.0,12441.0,0.17619162446748654
G2101110,Kentucky,Jefferson,1850,10911.0,59831.0,0.1823636576356738
G2101130,Kentucky,Jessamine,1850,3825.0,10249.0,0.3732071421602107
G2101150,Kentucky,Johnson,1850,30.0,3873.0,0.0077459333849728895
G2101170,Kentucky,Kenton,1850,830.0,17038.0,0.0487146378682944
G2101210,Kentucky,Knox,1850,612.0,7050.0,0.08680851063829788
G2101230,Kentucky,Larue,1850,672.0,5859.0,0.11469534050179211
G2101250,Kentucky,Laurel,1850,192.0,4145.0,0.04632086851628468
G2101270,Kentucky,Lawrence,1850,137.0,6281.0,0.021811813405508678
G2101330,Kentucky,Letcher,1850,62.0,2512.0,0.024681528662420384
G2101350,Kentucky,Lewis,1850,322.0,7202.0,0.04470980283254652
G2101370,Kentucky,Lincoln,1850,3355.0,10093.0,0.3324086000198157
G2101390,Kentucky,Livingston,1850,1118.0,6578.0,0.16996047430830039
G2101410,Kentucky,Logan,1850,5467.0,16581.0,0.3297147337313793
G2101450,Kentucky,McCracken,1850,808.0,6067.0,0.13317949563210812
G2101510,Kentucky,Madison,1850,5393.0,15727.0,0.3429134609270681
G2101550,Kentucky,Marion,1850,3086.0,11765.0,0.26230344241393966
G2101570,Kentucky,Marshall,1850,249.0,5269.0,0.047257544126020117
G2101610,Kentucky,Mason,1850,4284.0,18344.0,0.2335368512865242
G2101630,Kentucky,Meade,1850,1573.0,7393.0,0.21276883538482347
G2101670,Kentucky,Mercer,1850,3260.0,14067.0,0.23174806284211275
G2101710,Kentucky,Monroe,1850,831.0,7756.0,0.10714285714285714
G2101730,Kentucky,Montgomery,1850,3073.0,9903.0,0.3103100070685651
G2101750,Kentucky,Morgan,1850,187.0,7620.0,0.024540682414698162
G2101770,Kentucky,Muhlenberg,1850,1522.0,9809.0,0.15516362524212457
G2101790,Kentucky,Nelson,1850,5130.0,14789.0,0.34687943741970384
G2101810,Kentucky,Nicholas,1850,1513.0,10361.0,0.14602837563941704
G2101830,Kentucky,Ohio,1850,1132.0,9749.0,0.1161144732793107
G2101850,Kentucky,Oldham,1850,2424.0,7629.0,0.3177349587101848
G2101870,Kentucky,Owen,1850,1514.0,10444.0,0.14496361547299885
G2101890,Kentucky,Owsley,1850,136.0,3774.0,0.036036036036036036
G2101910,Kentucky,Pendleton,1850,509.0,6774.0,0.0751402421021553
G2101930,Kentucky,Perry,1850,117.0,3092.0,0.03783958602846054
G2101950,Kentucky,Pike,1850,98.0,5365.0,0.018266542404473438
G2101990,Kentucky,Pulaski,1850,1307.0,14195.0,0.09207467418104967
G2102030,Kentucky,Rockcastle,1850,375.0,4697.0,0.07983819459229295
G2102070,Kentucky,Russell,1850,435.0,5349.0,0.08132361189007291
G2102090,Kentucky,Scott,1850,5836.0,14946.0,0.39047236718854544
G2102110,Kentucky,Shelby,1850,6617.0,17095.0,0.3870722433460076
G2102130,Kentucky,Simpson,1850,1935.0,7733.0,0.25022630285788183
G2102150,Kentucky,Spencer,1850,2151.0,6842.0,0.3143817597193803
G2102170,Kentucky,Taylor,1850,1640.0,7250.0,0.22620689655172413
G2102190,Kentucky,Todd,1850,4810.0,12268.0,0.3920769481578089
G2102210,Kentucky,Trigg,1850,2797.0,10129.0,0.27613782209497484
G2102230,Kentucky,Trimble,1850,941.0,5963.0,0.15780647325171893
G2102250,Kentucky,Union,1850,2292.0,9012.0,0.25432756324900135
G2102270,Kentucky,Warren,1850,4317.0,15123.0,0.2854592342789129
G2102290,Kentucky,Washington,1850,3045.0,12194.0,0.24971297359357061
G2102310,Kentucky,Wayne,1850,830.0,8692.0,0.09549010584445466
G2102350,Kentucky,Whitley,1850,201.0,7447.0,0.026990734523969384
G2102390,Kentucky,Woodford,1850,6376.0,12423.0,0.5132415680592449
G2200050,Louisiana,Ascension,1850,7266.0,10752.0,0.67578125
G2200070,Louisiana,Assumption,1850,5341.0,10538.0,0.5068324160182198
G2200090,Louisiana,Avoyelles,1850,5161.0,9326.0,0.5533990992923011
G2200130,Louisiana,Bienville,1850,1895.0,5539.0,0.3421195161581513
G2200150,Louisiana,Bossier,1850,4455.0,6962.0,0.6399023269175524
G2200170,Louisiana,Caddo,1850,5208.0,8884.0,0.5862224223322827
G2200190,Louisiana,Calcasieu,1850,957.0,3914.0,0.24450689831374553
G2200210,Louisiana,Caldwell,1850,1231.0,2815.0,0.4373001776198934
G2200235,Louisiana,Carroll,1850,6443.0,8789.0,0.7330754352030948
G2200250,Louisiana,Catahoula,1850,3528.0,7132.0,0.49467190128996075
G2200270,Louisiana,Claiborne,1850,2522.0,7471.0,0.3375719448534333
G2200290,Louisiana,Concordia,1850,6934.0,7758.0,0.8937870585202372
G2200310,Louisiana,De Soto,1850,4450.0,8023.0,0.5546553658232581
G2200330,Louisiana,East Baton Rouge,1850,6351.0,11977.0,0.5302663438256658
G2200370,Louisiana,East Feliciana,1850,9514.0,13598.0,0.699661714958082
G2200410,Louisiana,Franklin,1850,1573.0,3251.0,0.48385112273146724
G2200470,Louisiana,Iberville,1850,8606.0,12278.0,0.7009284899820818
G2200490,Louisiana,Jackson,1850,2158.0,5566.0,0.3877111031261229
G2200510,Louisiana,Jefferson,1850,6196.0,25093.0,0.2469214521978241
G2200550,Louisiana,Lafayette,1850,3170.0,6720.0,0.47172619047619047
G2200570,Louisiana,Lafourche,1850,4368.0,9532.0,0.4582459085186739
G2200630,Louisiana,Livingston,1850,842.0,3385.0,0.24874446085672083
G2200650,Louisiana,Madison,1850,7353.0,8773.0,0.838139746950872
G2200670,Louisiana,Morehouse,1850,2006.0,3913.0,0.5126501405571173
G2200690,Louisiana,Natchitoches,1850,7881.0,14228.0,0.5539077874613438
G2200710,Louisiana,Orleans,1850,18068.0,119460.0,0.151247279424075
G2200730,Louisiana,Ouachita,1850,2708.0,5008.0,0.5407348242811502
G2200750,Louisiana,Plaquemines,1850,4779.0,7390.0,0.6466847090663058
G2200770,Louisiana,Pointe Coupee,1850,7811.0,11339.0,0.6888614516271276
G2200790,Louisiana,Rapides,1850,11340.0,16561.0,0.6847412595857738
G2200850,Louisiana,Sabine,1850,1168.0,4515.0,0.25869324473975636
G2200870,Louisiana,St Bernard,1850,2323.0,3802.0,0.6109942135718043
G2200890,Louisiana,St Charles,1850,4132.0,5120.0,0.80703125
G2200910,Louisiana,St Helena,1850,2196.0,4561.0,0.4814733611050208
G2200930,Louisiana,St James,1850,7751.0,11098.0,0.6984141286718327
G2200950,Louisiana,St John The Baptist,1850,4540.0,7317.0,0.6204728713953807
G2200970,Louisiana,St Landry,1850,10871.0,22253.0,0.4885184020132117
G2200990,Louisiana,St Martin,1850,6489.0,11761.0,0.5517387977212822
G2201010,Louisiana,St Mary,1850,9850.0,13697.0,0.7191355771336789
G2201030,Louisiana,St Tammany,1850,2363.0,6364.0,0.3713073538654934
G2201070,Louisiana,Tensas,1850,8138.0,9040.0,0.9002212389380531
G2201090,Louisiana,Terrebonne,1850,4328.0,7724.0,0.5603314344899016
G2201110,Louisiana,Union,1850,3425.0,8203.0,0.4175301718883335
G2201130,Louisiana,Vermilion,1850,1067.0,3409.0,0.312995013200352
G2201170,Louisiana,Washington,1850,1037.0,3408.0,0.30428403755868544
G2201210,Louisiana,West Baton Rouge,1850,4350.0,6270.0,0.69377990430622
G2201250,Louisiana,West Feliciana,1850,10666.0,13245.0,0.805285013212533
G2300030,Maine,Aroostook,1850,0.0,12529.0,0.0
G2300050,Maine,Cumberland,1850,0.0,79538.0,0.0
G2300070,Maine,Franklin,1850,0.0,20027.0,0.0
G2300090,Maine,Hancock,1850,0.0,34372.0,0.0
G2300110,Maine,Kennebec,1850,0.0,62521.0,0.0
G2300150,Maine,Lincoln,1850,0.0,74875.0,0.0
G2300170,Maine,Oxford,1850,0.0,39763.0,0.0
G2300190,Maine,Penobscot,1850,0.0,63089.0,0.0
G2300210,Maine,Piscataquis,1850,0.0,14735.0,0.0
G2300250,Maine,Somerset,1850,0.0,35581.0,0.0
G2300270,Maine,Waldo,1850,0.0,47230.0,0.0
G2300290,Maine,Washington,1850,0.0,38811.0,0.0
G2300310,Maine,York,1850,0.0,60098.0,0.0
G2400010,Maryland,Allegany,1850,724.0,22769.0,0.03179761957046862
G2400030,Maryland,Anne Arundel,1850,11249.0,32393.0,0.34726638471274657
G2400050,Maryland,Baltimore,1850,6718.0,210646.0,0.031892369188116554
G2400090,Maryland,Calvert,1850,4486.0,9646.0,0.4650632386481443
G2400110,Maryland,Caroline,1850,808.0,9692.0,0.08336772595955427
G2400130,Maryland,Carroll,1850,975.0,20616.0,0.04729336437718277
G2400150,Maryland,Cecil,1850,844.0,18939.0,0.04456412693384022
G2400170,Maryland,Charles,1850,9584.0,16162.0,0.5929959163469868
G2400190,Maryland,Dorchester,1850,4282.0,18877.0,0.22683689145521005
G2400210,Maryland,Frederick,1850,3913.0,40987.0,0.09546929514236221
G2400250,Maryland,Harford,1850,2166.0,19356.0,0.11190328580285183
G2400290,Maryland,Kent,1850,2627.0,11386.0,0.23072193922360795
G2400310,Maryland,Montgomery,1850,5114.0,15860.0,0.32244640605296343
G2400330,Maryland,Prince Georges,1850,11510.0,21549.0,0.5341315142233979
G2400350,Maryland,Queen Anne's,1850,4270.0,14484.0,0.2948080640706987
G2400370,Maryland,St Mary's,1850,5842.0,13698.0,0.42648561833844356
G2400390,Maryland,Somerset,1850,5588.0,22456.0,0.24884218026362664
G2400410,Maryland,Talbot,1850,4134.0,13811.0,0.2993266237057418
G2400430,Maryland,Washington,1850,2090.0,30848.0,0.0677515560165975
G2400470,Maryland,Worcester,1850,3444.0,18859.0,0.1826183784930272
G2500010,Massachusetts,Barnstable,1850,0.0,35276.0,0.0
G2500030,Massachusetts,Berkshire,1850,0.0,49591.0,0.0
G2500050,Massachusetts,Bristol,1850,0.0,76192.0,0.0
G2500070,Massachusetts,Dukes,1850,0.0,4540.0,0.0
G2500090,Massachusetts,Essex,1850,0.0,131300.0,0.0
G2500110,Massachusetts,Franklin,1850,0.0,30870.0,0.0
G2500130,Massachusetts,Hampden,1850,0.0,51283.0,0.0
G2500150,Massachusetts,Hampshire,1850,0.0,35732.0,0.0
G2500170,Massachusetts,Middlesex,1850,0.0,161383.0,0.0
G2500190,Massachusetts,Nantucket,1850,0.0,8452.0,0.0
G2500210,Massachusetts,Norfolk,1850,0.0,78892.0,0.0
G2500230,Massachusetts,Plymouth,1850,0.0,55697.0,0.0
G2500250,Massachusetts,Suffolk,1850,0.0,144517.0,0.0
G2500270,Massachusetts,Worcester,1850,0.0,130789.0,0.0
G2600050,Michigan,Allegan,1850,0.0,5125.0,0.0
G2600150,Michigan,Barry,1850,0.0,5072.0,0.0
G2600210,Michigan,Berrien,1850,0.0,11417.0,0.0
G2600230,Michigan,Branch,1850,0.0,12472.0,0.0
G2600250,Michigan,Calhoun,1850,0.0,19162.0,0.0
G2600270,Michigan,Cass,1850,0.0,10907.0,0.0
G2600330,Michigan,Chippewa,1850,0.0,898.0,0.0
G2600370,Michigan,Clinton,1850,0.0,5102.0,0.0
G2600450,Michigan,Eaton,1850,0.0,7058.0,0.0
G2600490,Michigan,Genesee,1850,0.0,12031.0,0.0
G2600590,Michigan,Hillsdale,1850,0.0,16159.0,0.0
G2600610,Michigan,Houghton,1850,0.0,708.0,0.0
G2600630,Michigan,Huron,1850,0.0,210.0,0.0
G2600650,Michigan,Ingham,1850,0.0,8631.0,0.0
G2600670,Michigan,Ionia,1850,0.0,7597.0,0.0
G2600750,Michigan,Jackson,1850,0.0,19431.0,0.0
G2600770,Michigan,Kalamazoo,1850,0.0,13179.0,0.0
G2600810,Michigan,Kent,1850,0.0,12016.0,0.0
G2600870,Michigan,Lapeer,1850,0.0,7029.0,0.0
G2600910,Michigan,Lenawee,1850,0.0,26372.0,0.0
G2600930,Michigan,Livingston,1850,0.0,13485.0,0.0
G2600990,Michigan,Macomb,1850,0.0,15530.0,0.0
G2601030,Michigan,Marquette,1850,0.0,136.0,0.0
G2601050,Michigan,Mason,1850,0.0,93.0,0.0
G2601095,Michigan,Michilimackinac,1850,0.0,3598.0,0.0
G2601110,Michigan,Midland,1850,0.0,65.0,0.0
G2601150,Michigan,Monroe,1850,0.0,14698.0,0.0
G2601170,Michigan,Montcalm,1850,0.0,891.0,0.0
G2601230,Michigan,Newaygo,1850,0.0,510.0,0.0
G2601250,Michigan,Oakland,1850,0.0,31270.0,0.0
G2601270,Michigan,Oceana,1850,0.0,300.0,0.0
G2601310,Michigan,Ontonagon,1850,0.0,389.0,0.0
G2601390,Michigan,Ottawa,1850,0.0,5587.0,0.0
G2601450,Michigan,Saginaw,1850,0.0,2609.0,0.0
G2601470,Michigan,St Clair,1850,0.0,10420.0,0.0
G2601490,Michigan,St Joseph,1850,0.0,12725.0,0.0
G2601510,Michigan,Sanilac,1850,0.0,2112.0,0.0
G2601530,Michigan,Schoolcraft,1850,0.0,16.0,0.0
G2601550,Michigan,Shiawassee,1850,0.0,5230.0,0.0
G2601570,Michigan,Tuscola,1850,0.0,291.0,0.0
G2601590,Michigan,Van Buren,1850,0.0,5800.0,0.0
G2601610,Michigan,Washtenaw,1850,0.0,28567.0,0.0
G2601630,Michigan,Wayne,1850,0.0,42756.0,0.0
G2750015,Minnesota Territory,Benton,1850,0.0,418.0,0.0
G2750035,Minnesota Territory,Dakotah,1850,0.0,584.0,0.0
G2750055,Minnesota Territory,Itasca,1850,0.0,97.0,0.0
G2750075,Minnesota Territory,Mankahta,1850,0.0,158.0,0.0
G2750095,Minnesota Territory,Pembina,1850,0.0,1134.0,0.0
G2750115,Minnesota Territory,Ramsey,1850,0.0,2227.0,0.0
G2750135,Minnesota Territory,Wabasha,1850,0.0,243.0,0.0
G2750155,Minnesota Territory,Wahnahta,1850,0.0,160.0,0.0
G2750165,Minnesota Territory,Wahnahta-Mankahta [multi-county reporting area],1850,,,
G2750175,Minnesota Territory,Washington,1850,0.0,1056.0,0.0
G2800010,Mississippi,Adams,1850,14395.0,18601.0,0.7738831245631955
G2800050,Mississippi,Amite,1850,6050.0,9694.0,0.6240973798225706
G2800070,Mississippi,Attala,1850,3412.0,10991.0,0.31043581111818763
G2800110,Mississippi,Bolivar,1850,2180.0,2577.0,0.8459448971672487
G2800150,Mississippi,Carroll,1850,9812.0,18491.0,0.5306365258774539
G2800170,Mississippi,Chickasaw,1850,6480.0,16369.0,0.3958702425316146
G2800190,Mississippi,Choctaw,1850,2978.0,11402.0,0.26118224872829326
G2800210,Mississippi,Claiborne,1850,11450.0,14941.0,0.7663476340271735
G2800230,Mississippi,Clarke,1850,1648.0,5477.0,0.3008946503560343
G2800270,Mississippi,Coahoma,1850,1391.0,2780.0,0.5003597122302158
G2800290,Mississippi,Copiah,1850,5480.0,11794.0,0.46464303883330504
G2800310,Mississippi,Covington,1850,1114.0,3338.0,0.33373277411623725
G2800330,Mississippi,DeSoto,1850,9553.0,19042.0,0.5016804957462452
G2800370,Mississippi,Franklin,1850,3350.0,5904.0,0.5674119241192412
G2800410,Mississippi,Greene,1850,638.0,2018.0,0.31615460852329036
G2800450,Mississippi,Hancock,1850,1216.0,3672.0,0.3311546840958606
G2800470,Mississippi,Harrison,1850,1441.0,4875.0,0.2955897435897436
G2800490,Mississippi,Hinds,1850,16625.0,25340.0,0.6560773480662984
G2800510,Mississippi,Holmes,1850,8377.0,13928.0,0.6014503159103963
G2800550,Mississippi,Issaquena,1850,4105.0,4478.0,0.9167038856632426
G2800570,Mississippi,Itawamba,1850,2127.0,13528.0,0.1572294500295683
G2800590,Mississippi,Jackson,1850,825.0,3196.0,0.2581351689612015
G2800610,Mississippi,Jasper,1850,1887.0,6184.0,0.30514230271668824
G2800630,Mississippi,Jefferson,1850,10493.0,13193.0,0.7953460168271053
G2800670,Mississippi,Jones,1850,274.0,2164.0,0.1266173752310536
G2800690,Mississippi,Kemper,1850,5378.0,12517.0,0.42965566829112406
G2800710,Mississippi,Lafayette,1850,5719.0,14069.0,0.40649655270452767
G2800750,Mississippi,Lauderdale,1850,2661.0,8717.0,0.3052655730182402
G2800770,Mississippi,Lawrence,1850,2929.0,6478.0,0.4521457239888855
G2800790,Mississippi,Leake,1850,1549.0,5533.0,0.27995662389300563
G2800870,Mississippi,Lowndes,1850,12993.0,19544.0,0.6648076135898485
G2800890,Mississippi,Madison,1850,13843.0,18173.0,0.7617344412039839
G2800910,Mississippi,Marion,1850,2195.0,4410.0,0.4977324263038549
G2800930,Mississippi,Marshall,1850,15417.0,29689.0,0.5192832362154334
G2800950,Mississippi,Monroe,1850,11717.0,21172.0,0.5534196108067259
G2800990,Mississippi,Neshoba,1850,1335.0,4728.0,0.2823604060913706
G2801010,Mississippi,Newton,1850,1032.0,4465.0,0.2311310190369541
G2801030,Mississippi,Noxubee,1850,11323.0,16299.0,0.6947051966378306
G2801050,Mississippi,Oktibbeha,1850,4844.0,9171.0,0.5281866753898157
G2801070,Mississippi,Panola,1850,6420.0,11444.0,0.5609926599091227
G2801110,Mississippi,Perry,1850,749.0,2438.0,0.30721903199343725
